StudentID,ClassroomID,TeacherID,SchoolID
264388,19769,162136,1814
234910,18249,16283,261
264390,19769,162136,1814
264391,19769,162136,1814
264392,19769,162136,1814
264393,19769,162136,1814
264389,19769,162136,1814
264395,19769,162136,1814
264396,19769,162136,1814
264394,19769,162136,1814
264398,19769,162136,1814
264399,19769,162136,1814
264400,19769,162136,1814
264401,19769,162136,1814
264402,19769,162136,1814
264403,19769,162136,1814
234913,18249,16283,261
260965,20377,141240,6155
208863,15967,38131,2673
234915,18249,16283,261
208865,15967,38131,2673
234917,18249,16283,261
234918,18246,233,427
264430,20085,47810,3554
264433,20184,12721,146
264434,20184,12721,146
260971,20377,141240,6155
264436,19904,9332,1478
287023,21909,33746,687
264437,19904,9332,1478
260972,20377,141240,6155
264441,20313,175288,6879
264443,20439,122686,5840
234921,18249,16283,261
264445,19538,162154,1814
264447,19538,162154,1814
264448,19538,162154,1814
264449,19538,162154,1814
264450,19538,162154,1814
264451,19538,162154,1814
264452,19538,162154,1814
264453,19538,162154,1814
234922,18246,233,427
260975,20377,141240,6155
264456,19752,11104,799
264454,19538,162154,1814
264458,19538,162154,1814
264459,19538,162154,1814
264460,19538,162154,1814
264461,20566,33550,2186
264462,19538,162154,1814
264463,19553,49762,4221
264455,19538,162154,1814
93874,6196,1010,239
264466,19538,162154,1814
264467,19538,162154,1814
264468,19529,193915,7436
264469,20439,122686,5840
339135,24301,324375,9146
234930,19035,23466,1399
264488,19542,29101,1969
264491,20278,57704,4809
264492,20278,57704,4809
264493,20278,57704,4809
260986,20377,141240,6155
264513,19542,29101,1969
234936,18495,104185,5498
391246,27758,373350,6585
391247,27758,373350,6585
391248,28890,161810,6596
133467,11407,12819,155
133468,7203,61932,4896
133469,10643,92388,3812
391252,28890,161810,6596
395637,29184,21866,1352
395638,29184,21866,1352
395639,29184,21866,1352
395640,29184,21866,1352
395641,29184,21866,1352
395642,29184,21866,1352
395643,29184,21866,1352
395644,29184,21866,1352
395645,29184,21866,1352
395646,29184,21866,1352
395647,29184,21866,1352
395648,29184,21866,1352
264577,20579,192437,7356
395650,29184,21866,1352
395651,29184,21866,1352
395649,29184,21866,1352
395653,29184,21866,1352
395652,29184,21866,1352
395655,29184,21866,1352
264579,20579,192437,7356
391258,28890,161810,6596
133515,25048,133470,5120
133518,11502,133470,5120
395662,29258,394663,10178
264599,20003,195725,7503
395672,29186,21866,1352
133529,25048,133470,5120
264600,19540,29101,1969
133531,25048,133470,5120
133532,25049,133470,5120
395676,29186,21866,1352
133534,25048,133470,5120
395673,29186,21866,1352
395680,29186,21866,1352
133537,25049,133470,5120
133538,25049,133470,5120
395682,29186,21866,1352
395684,29186,21866,1352
133541,25049,133470,5120
395678,29186,21866,1352
395686,29186,21866,1352
395679,29186,21866,1352
395681,29186,21866,1352
133546,25051,133470,5120
133547,11501,133470,5120
133548,25051,133470,5120
395691,29186,21866,1352
133550,11501,133470,5120
133551,11501,133470,5120
133552,11501,133470,5120
264624,20278,57704,4809
264626,19374,242028,8100
395698,29188,21866,1352
133556,11501,133470,5120
133557,25051,133470,5120
264630,18604,56338,4771
133554,11501,133470,5120
395700,29188,21866,1352
133561,11502,133470,5120
395705,29188,21866,1352
264633,20572,103793,5487
133564,11502,133470,5120
395709,29188,21866,1352
395707,29188,21866,1352
133567,11502,133470,5120
395708,29188,21866,1352
133568,11502,133470,5120
133570,11502,133470,5120
133571,25051,133470,5120
133572,11502,133470,5120
264637,20572,103793,5487
264646,19539,162154,1814
264647,19539,162154,1814
264643,19539,162154,1814
395721,29188,21866,1352
133569,11502,133470,5120
395720,25934,31953,2066
264649,20572,103793,5487
133573,11502,133470,5120
264652,19492,33588,2195
264653,20572,103793,5487
264654,19539,162154,1814
264657,19492,33588,2195
52601,6181,49518,4133
52603,6258,38976,2590
133593,11150,10256,166
391275,28890,161810,6596
234967,18495,104185,5498
395756,19717,13219,351
264689,20572,103793,5487
264690,19492,33588,2195
264692,17135,206573,7820
264693,17135,206573,7820
264694,17135,206573,7820
264695,17135,206573,7820
264696,17135,206573,7820
133624,11167,12000,265
264698,17135,206573,7820
133627,11167,12000,265
264700,17135,206573,7820
133626,11167,12000,265
133630,11167,12000,265
133625,11167,12000,265
264704,17135,206573,7820
133633,11167,12000,265
264706,17135,206573,7820
133635,11167,12000,265
264705,17135,206573,7820
264709,20319,166778,6721
264710,20319,166778,6721
133639,11167,12000,265
264711,20319,166778,6721
133641,11167,12000,265
133642,11167,12000,265
264708,17135,206573,7820
133636,11167,12000,265
264717,17135,206573,7820
133645,11133,19846,128
133647,11370,81051,5120
133648,24326,48710,3801
264721,17135,206573,7820
264719,17135,206573,7820
264723,17135,206573,7820
264724,17135,206573,7820
264725,17135,206573,7820
264720,17135,206573,7820
264727,17135,206573,7820
264722,17135,206573,7820
264729,17135,206573,7820
339186,25282,40461,2893
264757,20586,115753,5676
264758,20586,115753,5676
264760,20586,115753,5676
339191,25282,40461,2893
264763,20586,115753,5676
458594,30364,132485,6045
264767,20587,219480,7942
264766,18701,11191,930
339192,25282,40461,2893
339193,25282,40461,2893
264779,20587,219480,7942
264781,20587,219480,7942
264782,20587,219480,7942
264783,20587,219480,7942
264784,20587,219480,7942
264785,20587,219480,7942
264786,20587,219480,7942
339195,24301,324375,9146
264788,20587,219480,7942
264789,20587,219480,7942
264790,19576,134929,6077
264793,20587,219480,7942
264795,20587,219480,7942
264799,18449,11546,51
264800,20231,13027,31
264802,19340,9328,418
264805,20231,13027,31
234996,25417,12330,189
261050,18034,47224,3448
339206,25282,40461,2893
339207,24301,324375,9146
261054,15090,11944,104
339209,24301,324375,9146
261055,15089,11944,104
339210,24929,104652,5509
133789,6534,49341,4095
133791,11150,10256,166
235005,17918,12330,189
391315,27759,373350,6585
391316,27759,373350,6585
235008,18918,43795,3076
133811,11370,81051,5120
133812,11150,10256,166
339216,23862,22794,50
93891,8761,86760,5193
235010,25417,12330,189
133820,11514,34439,2287
133821,11514,34439,2287
133824,11514,34439,2287
133826,11514,34439,2287
133828,11514,34439,2287
235012,17918,12330,189
133830,11514,34439,2287
133831,11514,34439,2287
261064,15089,11944,104
235013,18918,43795,3076
133839,10943,51548,3665
133840,11514,34439,2287
133844,10779,345,177
235015,18918,43795,3076
261067,18810,232759,8046
235016,18918,43795,3076
133850,10573,119365,5775
133851,11372,81051,5120
133852,10573,119365,5775
235017,17918,12330,189
261072,20343,222133,517
235021,18918,43795,3076
261074,20343,222133,517
235023,18250,16283,261
235024,18250,16283,261
235025,18918,43795,3076
443438,32406,290004,8556
264970,20440,122686,5840
264972,20604,197718,7609
133911,11514,34439,2287
235030,18250,16283,261
261083,20343,222133,517
391341,28920,366726,9723
235032,18918,43795,3076
133931,11522,21772,197
250199,16041,196502,3656
182930,14835,21866,1352
265008,20411,141240,6155
265009,20606,46220,3295
265010,19772,162136,1814
265011,19772,162136,1814
265012,19772,162136,1814
182931,14835,21866,1352
265014,19772,162136,1814
133943,11148,10256,166
265015,19772,162136,1814
133945,11462,76241,
265018,19772,162136,1814
265019,19772,162136,1814
265020,19772,162136,1814
182932,14835,21866,1352
265022,19772,162136,1814
265016,19772,162136,1814
265021,19772,162136,1814
265025,19772,162136,1814
265026,19772,162136,1814
265027,19772,162136,1814
265023,19772,162136,1814
265029,19772,162136,1814
265030,19772,162136,1814
133957,11462,76241,
265032,19772,162136,1814
265033,19772,162136,1814
265034,19772,162136,1814
133963,11396,81051,5120
133964,11415,132016,6038
133965,11415,132016,6038
133966,11415,132016,6038
265039,17762,12708,366
133968,11415,132016,6038
133969,11415,132016,6038
265038,17252,28025,1263
265035,19554,9115,838
261091,18591,230288,8026
133978,11150,10256,166
235042,18094,5563,92
250201,19534,49762,4221
265054,25629,12427,1537
265056,18947,221081,3004
133985,11216,48710,3801
133986,11551,51548,3665
265058,18019,58289,352
133988,11551,51548,3665
133989,11551,51548,3665
133987,11551,51548,3665
133990,11551,51548,3665
265066,19958,251252,7204
235045,18918,43795,3076
133996,11552,47383,356
133997,11415,132016,6038
265067,19958,251252,7204
134000,11514,34439,2287
235050,18910,23700,480
391361,20474,161810,6596
235052,18910,23700,480
391362,20474,161810,6596
134045,10439,12662,398
134046,10439,12662,398
134047,11142,90064,5260
134048,10439,12662,398
134049,11142,90064,5260
134051,11554,126616,5954
134061,11142,90064,5260
134062,11142,90064,5260
134063,11553,12662,398
134064,11553,12662,398
265135,20612,48586,3757
134067,11553,12662,398
134068,11553,12662,398
265139,20612,48586,3757
265142,20612,48586,3757
134071,11142,90064,5260
134072,11142,90064,5260
134073,11553,12662,398
134074,11142,90064,5260
134076,11150,10256,166
134079,6582,418,274
134080,11142,90064,5260
134090,11142,90064,5260
134106,11142,90064,5260
261119,20210,75484,5059
261120,20210,75484,5059
134117,11142,90064,5260
261121,20210,75484,5059
134120,11595,126616,5954
134121,17387,126616,5954
134122,11595,126616,5954
134123,11595,126616,5954
134124,11595,126616,5954
134125,11595,126616,5954
134126,11595,126616,5954
261123,20210,75484,5059
134129,11595,126616,5954
134130,11595,126616,5954
134131,17387,126616,5954
134132,17387,126616,5954
134133,11595,126616,5954
265204,20617,48586,3757
265203,20617,48586,3757
134136,11595,126616,5954
134137,11595,126616,5954
134138,17387,126616,5954
261124,20184,12721,146
130866,10796,122872,5852
104817,9490,100819,5430
265218,20617,48586,3757
134150,11595,126616,5954
130870,10796,122872,5852
134153,17387,126616,5954
218947,17785,47191,3442
134155,17387,126616,5954
265228,15886,191079,7270
265229,19751,11104,799
134158,10440,12662,398
265231,19743,162139,1814
265230,19743,162139,1814
134161,11595,126616,5954
134162,17387,126616,5954
265234,19743,162139,1814
134163,11595,126616,5954
134159,10419,32401,398
134166,11150,10256,166
265239,19743,162139,1814
265240,19743,162139,1814
134160,10643,92388,3812
265242,19743,162139,1814
265243,19743,162139,1814
265236,19743,162139,1814
265237,19743,162139,1814
265246,19743,162139,1814
265247,19743,162139,1814
265248,19775,26985,1858
265249,19743,162139,1814
130875,10796,122872,5852
104822,9490,100819,5430
265245,19743,162139,1814
265252,20296,83960,5155
134182,8568,2697,64
261134,20210,75484,5059
339289,24301,324375,9146
261133,20210,75484,5059
265251,19743,162139,1814
339290,23862,22794,50
134190,11147,10256,166
130878,10796,122872,5852
134199,11142,90064,5260
104828,9490,100819,5430
130880,10796,122872,5852
339293,23862,22794,50
134205,11142,90064,5260
104829,9490,100819,5430
78777,6118,50468,4377
130881,10796,122872,5852
134209,8964,96379,5355
134218,6966,60407,2376
104832,9490,100819,5430
130884,11139,90064,5260
130886,11139,90064,5260
261144,20210,75484,5059
134236,7307,8341,443
130887,11152,90064,5260
396383,29367,154004,6395
396385,26516,5558,103
104836,9490,100819,5430
130888,11152,90064,5260
261146,20184,12721,146
134246,11462,76241,
261147,18813,232759,8046
130889,11145,90064,5260
104838,9490,100819,5430
396398,29260,394663,10178
130892,11152,90064,5260
134272,6764,11366,751
130894,11139,90064,5260
396421,26569,10458,1941
396422,26569,10458,1941
396423,26569,10458,1941
78792,7120,51571,4511
130895,11152,90064,5260
104844,9491,100819,5430
396424,26569,10458,1941
104845,9491,100819,5430
130897,11152,90064,5260
78794,7914,77845,3822
396438,26569,10458,1941
339311,10193,40461,2893
104847,9491,100819,5430
396441,26569,10458,1941
396449,26569,10458,1941
73070,7231,12717,1047
339314,10193,40461,2893
104850,9491,100819,5430
396456,33204,11632,205
261160,20184,12721,146
396464,29183,21866,1352
396465,26669,357790,9590
339317,10193,40461,2893
130905,11152,90064,5260
104854,9491,100819,5430
396478,29183,21866,1352
396479,29183,21866,1352
104855,9491,100819,5430
396481,29183,21866,1352
396480,29183,21866,1352
396483,29183,21866,1352
339320,17377,125883,5937
396485,29183,21866,1352
396486,29183,21866,1352
396487,29183,21866,1352
396488,29183,21866,1352
396489,29183,21866,1352
396490,29183,21866,1352
396491,29183,21866,1352
396492,29183,21866,1352
134349,11105,51548,3665
396494,29183,21866,1352
134351,11514,34439,2287
396495,29183,21866,1352
396496,29183,21866,1352
391425,28373,377525,9873
396493,29183,21866,1352
104858,9491,100819,5430
339323,25135,12281,55
130910,10816,123019,5857
283456,21691,20305,1576
104862,9491,100819,5430
339327,25135,12281,55
52761,6327,52251,2637
391432,29006,265801,1489
339329,25135,12281,55
52762,6327,52251,2637
130917,10816,123019,5857
339330,24840,281747,8413
391434,29006,265801,1489
339331,25135,12281,55
183022,14836,21866,1352
130919,10816,123019,5857
391435,29006,265801,1489
339332,25135,12281,55
396552,29185,21866,1352
78818,7914,77845,3822
396555,29185,21866,1352
339334,25135,12281,55
396557,29185,21866,1352
396559,29185,21866,1352
391438,29006,265801,1489
339335,25135,12281,55
396564,29185,21866,1352
391439,29006,265801,1489
396568,29185,21866,1352
396569,29185,21866,1352
339337,25135,12281,55
396571,29185,21866,1352
183028,14836,21866,1352
396573,29185,21866,1352
396574,29185,21866,1352
396575,29185,21866,1352
396576,29185,21866,1352
396577,25761,6798,279
396578,29185,21866,1352
339338,25135,12281,55
391442,29006,265801,1489
396582,29185,21866,1352
130927,11355,123019,5857
391443,29006,265801,1489
339340,25135,12281,55
396585,29185,21866,1352
396584,29185,21866,1352
287238,21910,33746,687
339342,25135,12281,55
287239,21910,33746,687
396603,29072,386212,10046
130932,11355,123019,5857
391448,28994,27437,1903
396610,29185,21866,1352
339347,25351,323957,9130
396630,29369,10668,357
396631,29369,10668,357
396632,29369,10668,357
396633,29369,10668,357
396634,29369,10668,357
339350,25351,323957,9130
396636,29369,10668,357
396637,29369,10668,357
339349,24840,281747,8413
78834,7914,77845,3822
339351,25351,323957,9130
396641,29369,10668,357
396642,29369,10668,357
396640,29369,10668,357
396645,29369,10668,357
396646,29369,10668,357
396647,29187,21866,1352
396648,29187,21866,1352
396649,29187,21866,1352
339353,24840,281747,8413
396651,29187,21866,1352
396650,29187,21866,1352
396653,29187,21866,1352
396654,29187,21866,1352
396655,29187,21866,1352
396656,29187,21866,1352
396657,29187,21866,1352
396658,29187,21866,1352
396659,29187,21866,1352
396660,29187,21866,1352
339355,25351,323957,9130
396662,29187,21866,1352
396663,29187,21866,1352
130943,11355,123019,5857
396661,29187,21866,1352
130945,11355,123019,5857
396675,29187,21866,1352
134533,7532,63251,4909
104895,9493,100819,5430
396682,29258,394663,10178
134539,11588,33341,2155
396684,29258,394663,10178
396685,29258,394663,10178
339360,24840,281747,8413
